"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"sqlwriter","0","141","4373671936","2334720","1916928","9712","C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe","Microsoft Corporation","0.5","2019.0150.2000.05 ((SQLServer).190924-2033)","15.0.2000.5","SQL Server VSS Writer - 64 Bit","Microsoft SQL Server","Process","8",,"False",,"4524","Microsoft.Win32.SafeHandles.SafeProcessHandle","141","4056",".","0","","System.Diagnostics.ProcessModule (sqlwriter.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9712","9712","1916928","1916928","83232","83232","3104768","3104768","8450048","8450048","93384704","4388352000","True","Normal","1916928","1916928","00:00:00.1718750","sqlwriter","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:04",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.3281250","78704640","4373671936","False",,,,"2334720","2334720",,
"StartMenuExperienceHost","8","636","2203789152256","70541312","26800128","30912","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe",,"3.15625",,,,,"Process","8",,"False",,"4760","Microsoft.Win32.SafeHandles.SafeProcessHandle","636","11664",".","0","","System.Diagnostics.ProcessModule (StartMenuExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","30912","30912","26800128","26800128","692088","692088","30720000","30720000","91181056","91181056","517120000","2203835342848","True","Normal","26800128","26800128","00:00:00.8125000","StartMenuExperienceHost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:35",,"System.Diagnostics.ProcessThreadCollection","00:00:03.1562500","00:00:02.3437500","470929408","2203789152256","False",,,,"70541312","70541312",,
"svchost","0","215","2203413155840","11296768","2895872","13128","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.21875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5628","Microsoft.Win32.SafeHandles.SafeProcessHandle","215","220",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13128","13128","2895872","2895872","114320","114320","5382144","5382144","15978496","15978496","116936704","2203435159552","True","Normal","2895872","2895872","00:00:00.1406250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","17-12-2022 22:05:09",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.0781250","94932992","2203413155840","False",,,,"11296768","11296768",,
"svchost","0","1670","2203502231552","33939456","24297472","28488","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","304.828125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6164","Microsoft.Win32.SafeHandles.SafeProcessHandle","1670","688",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28488","28488","24297472","24297472","912832","912832","28131328","28131328","40849408","40849408","222052352","2203540275200","True","Normal","24297472","24297472","00:02:20.3437500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:48",,"System.Diagnostics.ProcessThreadCollection","00:05:04.8281250","00:02:44.4843750","184008704","2203502231552","False",,,,"33939456","33939456",,
"svchost","0","1524","2203436421120","16822272","16363520","20296","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","383.515625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6704","Microsoft.Win32.SafeHandles.SafeProcessHandle","1524","1128",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20296","20296","16363520","16363520","241728","241728","18837504","18837504","20766720","20766720","244891648","2203563114496","True","Normal","16363520","16363520","00:02:25.8437500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:50",,"System.Diagnostics.ProcessThreadCollection","00:06:23.5156250","00:03:57.6718750","118198272","2203436421120","False",,,,"16822272","16822272",,
"svchost","0","385","2203400515584","5525504","3092480","12024","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","29.203125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5344","Microsoft.Win32.SafeHandles.SafeProcessHandle","385","1172",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12024","12024","3092480","3092480","123080","123080","24055808","24055808","9154560","9154560","105885696","2203424108544","True","Normal","3092480","3092480","00:00:18.4687500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:50",,"System.Diagnostics.ProcessThreadCollection","00:00:29.2031250","00:00:10.7343750","82292736","2203400515584","False",,,,"5525504","5525504",,
"svchost","0","257","2203401256960","5726208","2695168","13056","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.65625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6680","Microsoft.Win32.SafeHandles.SafeProcessHandle","257","1340",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13056","13056","2695168","2695168","101480","101480","2994176","2994176","11030528","11030528","88788992","2203407011840","True","Normal","2695168","2695168","00:00:00.7812500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:01.6562500","00:00:00.8750000","83034112","2203401256960","False",,,,"5726208","5726208",,
"svchost","0","341","2203399208960","4300800","2826240","11800","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.5","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6624","Microsoft.Win32.SafeHandles.SafeProcessHandle","341","1388",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11800","11800","2826240","2826240","87776","87776","3239936","3239936","9486336","9486336","88850432","2203407073280","True","Normal","2826240","2826240","00:00:00.1875000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.3125000","80986112","2203399208960","False",,,,"4300800","4300800",,
"svchost","0","255","2203435954176","12218368","6012928","14864","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","4.34375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3724","Microsoft.Win32.SafeHandles.SafeProcessHandle","255","1416",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14864","14864","6012928","6012928","156232","156232","7958528","7958528","24199168","24199168","147738624","2203465961472","True","Normal","6012928","6012928","00:00:01.9062500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:27:07",,"System.Diagnostics.ProcessThreadCollection","00:00:04.3437500","00:00:02.4375000","117731328","2203435954176","False",,,,"12218368","12218368",,
"svchost","0","571","2203402641408","4808704","2514944","9512","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.734375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1524","Microsoft.Win32.SafeHandles.SafeProcessHandle","571","1456",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9512","9512","2514944","2514944","156336","156336","2670592","2670592","12464128","12464128","86515712","2203404738560","True","Normal","2514944","2514944","00:00:00.5625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7343750","00:00:01.1718750","84418560","2203402641408","False",,,,"4808704","4808704",,
"svchost","0","182","2203395985408","3735552","2166784","9160","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.578125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4728","Microsoft.Win32.SafeHandles.SafeProcessHandle","182","1472",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9160","9160","2166784","2166784","73544","73544","2453504","2453504","8245248","8245248","83005440","2203401228288","True","Normal","2166784","2166784","00:00:00.6718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5781250","00:00:00.9062500","77762560","2203395985408","False",,,,"3735552","3735552",,
"svchost","0","147","2203401228288","2396160","1769472","12456","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.390625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5952","Microsoft.Win32.SafeHandles.SafeProcessHandle","147","1488",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12456","12456","1769472","1769472","81016","81016","1949696","1949696","6766592","6766592","85626880","2203403849728","True","Normal","1769472","1769472","00:00:00.1562500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3906250","00:00:00.2343750","83005440","2203401228288","False",,,,"2396160","2396160",,
"svchost","0","180","2203391668224","6377472","2830336","295552","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.265625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3896","Microsoft.Win32.SafeHandles.SafeProcessHandle","180","1516",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","295552","295552","2830336","2830336","68640","68640","3293184","3293184","8503296","8503296","78163968","2203396386816","True","Normal","2830336","2830336","00:00:00.7968750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","18-12-2022 17:09:35",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2656250","00:00:00.4687500","73445376","2203391668224","False",,,,"6377472","6377472",,
"svchost","0","228","2203398803456","4206592","2588672","11328","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.65625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"900","Microsoft.Win32.SafeHandles.SafeProcessHandle","228","1536",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11328","11328","2588672","2588672","78800","78800","3080192","3080192","9355264","9355264","85905408","2203404128256","True","Normal","2588672","2588672","00:00:00.2031250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:52",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6562500","00:00:00.4531250","80580608","2203398803456","False",,,,"4206592","4206592",,
"svchost","0","538","2237853458432","18046976","10301440","22952","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","121.359375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1320","Microsoft.Win32.SafeHandles.SafeProcessHandle","538","1568",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22952","22952","10301440","10301440","221568","221568","16461824","16461824","31367168","31367168","203141120","2237881102336","True","Normal","10301440","10301440","00:01:13.6250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:54",,"System.Diagnostics.ProcessThreadCollection","00:02:01.3593750","00:00:47.7343750","175497216","2237853458432","False",,,,"18046976","18046976",,
"svchost","0","229","2203403014144","5308416","2564096","14320","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.28125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6048","Microsoft.Win32.SafeHandles.SafeProcessHandle","229","1692",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14320","14320","2564096","2564096","97672","97672","3031040","3031040","10301440","10301440","90587136","2203408809984","True","Normal","2564096","2564096","00:00:00.5937500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:51",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2812500","00:00:00.6875000","84791296","2203403014144","False",,,,"5308416","5308416",,
"svchost","0","449","2203431141376","12660736","17108992","14080","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","45.53125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4708","Microsoft.Win32.SafeHandles.SafeProcessHandle","449","1724",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14080","14080","17108992","17108992","85920","85920","20582400","20582400","23797760","23797760","162533376","2203480756224","True","Normal","17108992","17108992","00:00:19.7656250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:53",,"System.Diagnostics.ProcessThreadCollection","00:00:45.5312500","00:00:25.7656250","112918528","2203431141376","False",,,,"12660736","12660736",,
"svchost","0","211","2203394293760","3235840","1908736","9368","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.4375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3092","Microsoft.Win32.SafeHandles.SafeProcessHandle","211","1748",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9368","9368","1908736","1908736","74192","74192","2060288","2060288","8683520","8683520","81731584","2203399954432","True","Normal","1908736","1908736","00:00:00.2031250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:51",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4375000","00:00:00.2343750","76070912","2203394293760","False",,,,"3235840","3235840",,
"svchost","0","193","2203393474560","4157440","2502656","9952","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","34.671875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6028","Microsoft.Win32.SafeHandles.SafeProcessHandle","193","1768",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9952","9952","2502656","2502656","76336","76336","3178496","3178496","8232960","8232960","79585280","2203397808128","True","Normal","2502656","2502656","00:00:23.3281250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:59",,"System.Diagnostics.ProcessThreadCollection","00:00:34.6718750","00:00:11.3437500","75251712","2203393474560","False",,,,"4157440","4157440",,
"svchost","0","149","2203395481600","3895296","6795264","29816","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","7.765625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3272","Microsoft.Win32.SafeHandles.SafeProcessHandle","149","1980",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","29816","29816","6795264","6795264","57680","57680","7086080","7086080","10002432","10002432","80928768","2203399151616","True","Normal","6795264","6795264","00:00:03.1406250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:54",,"System.Diagnostics.ProcessThreadCollection","00:00:07.7656250","00:00:04.6250000","77258752","2203395481600","False",,,,"3895296","3895296",,
"svchost","0","248","2203394846720","4534272","3182592","10760","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","66.484375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6412","Microsoft.Win32.SafeHandles.SafeProcessHandle","248","2004",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10760","10760","3182592","3182592","81560","81560","4653056","4653056","8716288","8716288","89731072","2203407953920","True","Normal","3182592","3182592","00:00:33.8125000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:54",,"System.Diagnostics.ProcessThreadCollection","00:01:06.4843750","00:00:32.6718750","76623872","2203394846720","False",,,,"4534272","4534272",,
"svchost","0","417","2203427995648","10223616","7966720","18128","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","60.953125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5232","Microsoft.Win32.SafeHandles.SafeProcessHandle","417","2076",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18128","18128","7966720","7966720","300304","300304","8994816","8994816","17092608","17092608","148148224","2203466371072","True","Normal","7966720","7966720","00:00:41.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:54",,"System.Diagnostics.ProcessThreadCollection","00:01:00.9531250","00:00:19.9218750","109772800","2203427995648","False",,,,"10223616","10223616",,
"svchost","0","584","2203406766080","7413760","4558848","14608","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","38.4375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3320","Microsoft.Win32.SafeHandles.SafeProcessHandle","584","2132",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14608","14608","4558848","4558848","108688","108688","5763072","5763072","11333632","11333632","103763968","2203421986816","True","Normal","4558848","4558848","00:00:19","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:54",,"System.Diagnostics.ProcessThreadCollection","00:00:38.4375000","00:00:19.4375000","88543232","2203406766080","False",,,,"7413760","7413760",,
"svchost","0","268","2203443867648","6909952","11673600","14816","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","5.84375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6212","Microsoft.Win32.SafeHandles.SafeProcessHandle","268","2248",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14816","14816","11673600","11673600","162112","162112","12009472","12009472","15151104","15151104","130363392","2203448586240","True","Normal","11673600","11673600","00:00:05.2187500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:56",,"System.Diagnostics.ProcessThreadCollection","00:00:05.8437500","00:00:00.6250000","125644800","2203443867648","False",,,,"6909952","6909952",,
"svchost","0","246","2207813447680","121765888","132059136","15152","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","4871.78125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3736","Microsoft.Win32.SafeHandles.SafeProcessHandle","246","2252",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15152","15152","132059136","132059136","117376","117376","212676608","212676608","210718720","210718720","239218688","2207852408832","True","Normal","132059136","132059136","00:25:57.7500000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:56",,"System.Diagnostics.ProcessThreadCollection","01:21:11.7812500","00:55:14.0312500","200257536","2207813447680","False",,,,"121765888","121765888",,
"svchost","0","268","2203391090688","2220032","1454080","7608","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","4.453125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5348","Microsoft.Win32.SafeHandles.SafeProcessHandle","268","2264",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7608","7608","1454080","1454080","73872","73872","1495040","1495040","6176768","6176768","73920512","2203392143360","True","Normal","1454080","1454080","00:00:03.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:56",,"System.Diagnostics.ProcessThreadCollection","00:00:04.4531250","00:00:01.3906250","72867840","2203391090688","False",,,,"2220032","2220032",,
"svchost","0","197","2203395362816","4464640","2129920","9704","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","11.625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5452","Microsoft.Win32.SafeHandles.SafeProcessHandle","197","2400",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9704","9704","2129920","2129920","83896","83896","2543616","2543616","8613888","8613888","82907136","2203401129984","True","Normal","2129920","2129920","00:00:09.1562500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:56",,"System.Diagnostics.ProcessThreadCollection","00:00:11.6250000","00:00:02.4687500","77139968","2203395362816","False",,,,"4464640","4464640",,
